date,close
2024-11-12,346654189.11
2024-11-13,346368882.87
2024-11-14,344601326.74
2024-11-15,346097931.47
2024-11-18,345429000.48
2024-11-19,341272415.78
2024-11-20,340767248.31
2024-11-21,339631707.14
2024-11-22,341145991.71
2024-11-25,337876381.01
2024-11-26,334473983.37
2024-11-27,334418201.74
2024-11-28,335775978.53
2024-11-29,336265502.6
2024-12-02,336889328.63
2024-12-03,333042382.89
2024-12-04,331069373.96
2024-12-05,331569808.79
2024-12-06,331807544.46
2024-12-09,332357026.34
2024-12-10,330227725.68
2024-12-11,329868019.74
2024-12-12,329173375.94
2024-12-13,327983727.55
2024-12-16,325217931.03
2024-12-17,325238250.96
2024-12-18,328101257.97
2024-12-19,328372541.56
2024-12-20,338669623.64
2024-12-23,345080439.9
2024-12-24,344397645.5
2024-12-25,346508940.97
2024-12-26,348688457.46
2024-12-27,348337761.27
2024-12-28,348228875.09
2025-01-09,351679426.39
2025-01-10,340196654.06
2025-01-13,341455926.54
2025-01-14,341323796.88
2025-01-15,340535842.5
2025-01-16,341551935.54
2025-01-17,342740012.35
2025-01-20,341416849.74
2025-01-21,341058752.17
2025-01-22,342820747.46
2025-01-23,341911747.24
2025-01-24,341543518.94
2025-01-27,339336191.02
2025-01-28,341372724.45
2025-01-29,342164644.83
2025-01-30,341961848.45
2025-01-31,340612256.28
2025-02-03,340092670.99
2025-02-04,347799277.8
2025-02-05,348169782.44
2025-02-06,349691232.03
2025-02-07,349537371.48
2025-02-10,351439467.16
2025-02-11,351427120.22
2025-02-12,351833931.25
2025-02-13,359053440.6
2025-02-14,359063451.4
2025-02-17,362974913.48
2025-02-18,360565956.49
2025-02-19,361766471.75
2025-02-20,362947579.64
2025-02-21,363039517.62
2025-02-24,363417130.0
2025-02-25,363434827.48
2025-02-26,361734331.92
2025-02-27,359862376.9
2025-02-28,353454818.69
2025-03-03,342727670.48
2025-03-04,347638554.77
2025-03-05,352437361.95
2025-03-06,352377102.7
2025-03-07,357784578.52
2025-03-10,359675947.22
2025-03-11,341137293.18
2025-03-12,343824771.72
2025-03-13,342469527.55
2025-03-14,346482412.2
2025-03-17,349614057.34
2025-03-18,351938218.8
2025-03-19,353614843.73
2025-03-20,354265579.91
2025-03-21,354019191.19
2025-03-24,352016576.68
2025-03-25,352452086.71
2025-03-26,351617311.09
2025-03-27,348497632.16
2025-03-28,346931357.44
2025-03-31,345844610.16
2025-04-01,343794280.62
2025-04-02,340211637.18
2025-04-03,337065594.7
2025-04-04,335036104.28
2025-04-07,332524017.66
2025-04-08,327772284.76
2025-04-09,322647505.99
2025-04-10,327264804.52
2025-04-11,331097598.92
2025-04-14,332284810.16
2025-04-15,334005718.51
2025-04-16,336072898.38
2025-04-17,336602377.6
2025-04-18,336625842.15
2025-04-21,337381085.8
2025-04-22,341632859.49
2025-04-23,345108188.55
2025-04-24,345051603.21
2025-04-25,345741170.39
2025-04-28,347354147.63
2025-04-29,344346808.86
2025-04-30,343001549.73
2025-05-05,334476976.91
2025-05-06,340542632.53
2025-05-07,341232695.24
2025-05-12,351323976.02
2025-05-13,351240976.43
2025-05-14,353207386.52
2025-05-15,348303784.47
2025-05-16,349019650.42
2025-05-19,351015879.2
2025-05-20,347392244.8
2025-05-21,345932151.3
2025-05-22,345914798.06
2025-05-23,346009974.27
2025-05-26,342521235.37
2025-05-27,343988617.67
2025-05-28,345929866.73
2025-05-29,347751634.49
2025-05-30,349862164.81
2025-06-02,350716746.23
2025-06-03,350953362.47
2025-06-04,352729871.79
2025-06-05,354053052.97
2025-06-06,350480058.63
2025-06-09,347883011.21
2025-06-10,348042892.54
2025-06-11,347415261.27
2025-06-16,347842056.69
2025-06-17,349169372.58
2025-06-18,351562879.2
2025-06-19,352358985.56
2025-06-20,349820236.25
2025-06-23,351737771.92
2025-06-24,353038766.51
2025-06-25,353158166.21
2025-06-26,354379668.38
2025-06-27,355351996.72
2025-06-30,358510403.27
2025-07-01,356617537.71
2025-07-02,355580378.14
2025-07-03,354607221.68
2025-07-04,353531972.87
2025-07-07,353217356.85
2025-07-08,353590669.93
2025-07-09,351639026.07
2025-07-10,353659188.23
2025-07-11,349734403.34
