date,close
2025-01-28,63865117725.08
2025-01-29,65473130034.07
2025-01-30,66374677473.78
2025-01-31,67472692975.71
2025-02-03,68601897720.16
2025-02-04,70036359465.61
2025-02-05,71868293334.91
2025-02-06,72809290963.19
2025-02-07,74731481469.96
2025-02-10,76588308093.91
2025-02-11,78744625531.11
2025-02-12,80569723314.47
2025-02-13,81473111900.5
2025-02-14,82716888398.5
2025-02-17,83986822941.61
2025-02-18,84292212276.73
2025-02-19,84543419557.23
2025-02-20,84939212196.06
2025-02-21,85588405877.62
2025-02-24,86429252306.25
2025-02-25,86374951258.34
2025-02-26,86596322216.83
2025-02-27,87445952522.91
2025-02-28,87864564320.18
2025-03-03,89403618044.04
2025-03-04,90005888168.84
2025-03-05,90746016060.31
2025-03-06,90731406000.43
2025-03-07,91668787632.25
2025-03-10,92716571153.72
2025-03-11,92648066120.87
2025-03-12,93380829854.03
2025-03-13,94031104119.69
2025-03-14,94746828519.71
2025-03-17,95460867506.6
2025-03-18,94979041050.37
2025-03-19,95348782675.43
2025-03-20,95410831383.63
2025-03-21,95698896939.54
2025-03-24,96377056647.51
2025-03-25,96561701018.9
2025-03-26,96755207047.39
2025-03-27,97006863983.96
2025-03-28,97301462838.38
2025-03-31,97799190900.28
2025-04-01,97710772595.38
2025-04-02,98824086223.66
2025-04-03,99354368272.8
2025-04-04,100294478720.57
2025-04-07,100922992629.3
2025-04-08,101558207538.04
2025-04-09,101937388995.55
2025-04-10,102520604503.04
2025-04-11,103926220216.6
2025-04-14,105403499600.36
2025-04-15,106262339074.19
2025-04-16,108410841246.5
2025-04-17,109153822510.6
2025-04-18,109719305204.62
2025-04-21,110702641576.32
2025-04-22,111819050785.51
2025-04-23,112669473559.53
2025-04-24,113714472013.74
2025-04-25,115107587623.08
2025-04-28,117575495818.67
2025-04-29,119234178984.21
2025-04-30,120527159230.93
2025-05-05,123546881697.67
2025-05-06,126144180209.22
2025-05-07,127937014340.32
2025-05-12,129772267004.99
2025-05-13,131891017611.96
2025-05-14,134290948371.3
2025-05-15,135792127206.66
2025-05-16,137102723750.6
2025-05-19,138855762360.62
2025-05-20,140138388531.78
2025-05-21,141834573542.48
2025-05-22,142919047648.1
2025-05-23,144099094478.57
2025-05-26,145969887512.95
2025-05-27,148096059991.62
2025-05-28,148863668344.1
2025-05-29,151187643130.94
2025-05-30,152102464447.96
2025-06-02,154189806046.08
2025-06-03,155828967464.97
2025-06-04,156463417661.21
2025-06-05,157813996373.13
2025-06-06,158855156422.11
2025-06-09,160938413514.16
2025-06-10,161507841876.77
2025-06-11,162666335162.24
2025-06-16,164394311493.37
2025-06-17,164944854631.34
2025-06-18,166446461962.02
2025-06-19,167860468868.55
2025-06-20,169309075040.52
2025-06-23,170760250595.65
2025-06-24,172876270581.95
2025-06-25,174156952957.74
2025-06-26,176656046445.53
2025-06-27,178198851989.6
2025-06-30,180417408550.79
2025-07-01,183669815897.51
2025-07-02,187264979055.37
2025-07-03,189427926196.0
2025-07-04,191954216040.47
2025-07-07,193428492764.64
2025-07-08,194760900007.7
2025-07-09,196136550039.36
2025-07-10,198008906996.23
2025-07-11,200353101083.69
